frame.time,ip.src,ip.dst,ip.proto,tcp.srcport,tcp.dstport
"Jul 10, 2025 10:39:34.911063749 CEST","10.74.18.51","221.195.173.139","6","80","1973"
"Jul 10, 2025 10:39:34.921197280 CEST","52.160.43.32","10.74.18.51","6","1974","80"
"Jul 10, 2025 10:39:34.921227259 CEST","10.74.18.51","52.160.43.32","6","80","1974"
"Jul 10, 2025 10:39:34.931282718 CEST","43.147.219.53","10.74.18.51","6","1975","80"
"Jul 10, 2025 10:39:34.931312991 CEST","10.74.18.51","43.147.219.53","6","80","1975"
"Jul 10, 2025 10:39:34.937751494 CEST",,,,,
"Jul 10, 2025 10:39:34.941407777 CEST","213.31.253.22","10.74.18.51","6","1976","80"
"Jul 10, 2025 10:39:34.941438766 CEST","10.74.18.51","213.31.253.22","6","80","1976"
"Jul 10, 2025 10:39:34.951635347 CEST","213.244.244.80","10.74.18.51","6","1977","80"
"Jul 10, 2025 10:39:34.951667692 CEST","10.74.18.51","213.244.244.80","6","80","1977"
"Jul 10, 2025 10:39:34.957510865 CEST",,,,,
"Jul 10, 2025 10:39:34.961841718 CEST","100.24.173.63","10.74.18.51","6","1978","80"
"Jul 10, 2025 10:39:34.961887462 CEST","10.74.18.51","100.24.173.63","6","80","1978"
"Jul 10, 2025 10:39:34.971881245 CEST","73.111.142.65","10.74.18.51","6","1979","80"
"Jul 10, 2025 10:39:34.971912392 CEST","10.74.18.51","73.111.142.65","6","80","1979"
"Jul 10, 2025 10:39:34.982224997 CEST","127.195.75.223","10.74.18.51","6","1980","80"
"Jul 10, 2025 10:39:34.985999861 CEST","10.74.16.161","224.0.0.252","17",,
"Jul 10, 2025 10:39:34.992399806 CEST","134.42.53.97","10.74.18.51","6","1981","80"
"Jul 10, 2025 10:39:34.992444102 CEST","10.74.18.51","134.42.53.97","6","80","1981"
"Jul 10, 2025 10:39:35.001245048 CEST",,,,,
"Jul 10, 2025 10:39:35.002523116 CEST","70.248.68.17","10.74.18.51","6","1982","80"
"Jul 10, 2025 10:39:35.002553758 CEST","10.74.18.51","70.248.68.17","6","80","1982"
"Jul 10, 2025 10:39:35.012618122 CEST","58.218.136.218","10.74.18.51","6","1983","80"
"Jul 10, 2025 10:39:35.012656563 CEST","10.74.18.51","58.218.136.218","6","80","1983"
"Jul 10, 2025 10:39:35.022832217 CEST","238.40.136.40","10.74.18.51","6","1984","80"
"Jul 10, 2025 10:39:35.033080464 CEST","102.87.25.132","10.74.18.51","6","1985","80"
"Jul 10, 2025 10:39:35.033111379 CEST","10.74.18.51","102.87.25.132","6","80","1985"
"Jul 10, 2025 10:39:35.043201113 CEST","155.158.75.213","10.74.18.51","6","1986","80"
"Jul 10, 2025 10:39:35.043231422 CEST","10.74.18.51","155.158.75.213","6","80","1986"
"Jul 10, 2025 10:39:35.053311220 CEST","119.119.89.105","10.74.18.51","6","1987","80"
"Jul 10, 2025 10:39:35.053341906 CEST","10.74.18.51","119.119.89.105","6","80","1987"
"Jul 10, 2025 10:39:35.063483206 CEST","116.87.48.42","10.74.18.51","6","1988","80"
"Jul 10, 2025 10:39:35.063514093 CEST","10.74.18.51","116.87.48.42","6","80","1988"
"Jul 10, 2025 10:39:35.073661257 CEST","139.48.223.70","10.74.18.51","6","1989","80"
"Jul 10, 2025 10:39:35.073691942 CEST","10.74.18.51","139.48.223.70","6","80","1989"
"Jul 10, 2025 10:39:35.083782286 CEST","194.42.43.63","10.74.18.51","6","1990","80"
"Jul 10, 2025 10:39:35.083812729 CEST","10.74.18.51","194.42.43.63","6","80","1990"
"Jul 10, 2025 10:39:35.093978248 CEST","22.218.149.134","10.74.18.51","6","1991","80"
"Jul 10, 2025 10:39:35.094009474 CEST","10.74.18.51","22.218.149.134","6","80","1991"
"Jul 10, 2025 10:39:35.104214887 CEST","97.64.24.89","10.74.18.51","6","1992","80"
"Jul 10, 2025 10:39:35.104245365 CEST","10.74.18.51","97.64.24.89","6","80","1992"
"Jul 10, 2025 10:39:35.114320712 CEST","24.133.43.131","10.74.18.51","6","1993","80"
"Jul 10, 2025 10:39:35.114351147 CEST","10.74.18.51","24.133.43.131","6","80","1993"
"Jul 10, 2025 10:39:35.124504395 CEST","109.42.127.75","10.74.18.51","6","1994","80"
"Jul 10, 2025 10:39:35.124534144 CEST","10.74.18.51","109.42.127.75","6","80","1994"
"Jul 10, 2025 10:39:35.134678130 CEST","98.45.38.88","10.74.18.51","6","1995","80"
"Jul 10, 2025 10:39:35.134708900 CEST","10.74.18.51","98.45.38.88","6","80","1995"
"Jul 10, 2025 10:39:35.144854946 CEST","10.168.142.138","10.74.18.51","6","1996","80"
"Jul 10, 2025 10:39:35.144885068 CEST","10.74.18.51","10.168.142.138","6","80","1996"
"Jul 10, 2025 10:39:35.154992628 CEST","59.77.168.173","10.74.18.51","6","1997","80"
"Jul 10, 2025 10:39:35.155023358 CEST","10.74.18.51","59.77.168.173","6","80","1997"
"Jul 10, 2025 10:39:35.165187269 CEST","123.229.238.29","10.74.18.51","6","1998","80"
"Jul 10, 2025 10:39:35.165220774 CEST","10.74.18.51","123.229.238.29","6","80","1998"
"Jul 10, 2025 10:39:35.175308940 CEST","87.189.108.83","10.74.18.51","6","1999","80"
"Jul 10, 2025 10:39:35.175339165 CEST","10.74.18.51","87.189.108.83","6","80","1999"
"Jul 10, 2025 10:39:35.185486022 CEST","244.154.168.244","10.74.18.51","6","2000","80"
"Jul 10, 2025 10:39:35.185516247 CEST","10.74.18.51","244.154.168.244","6","80","2000"
"Jul 10, 2025 10:39:35.195600244 CEST","70.24.53.229","10.74.18.51","6","2001","80"
"Jul 10, 2025 10:39:35.195630280 CEST","10.74.18.51","70.24.53.229","6","80","2001"
"Jul 10, 2025 10:39:35.205753432 CEST","241.143.138.157","10.74.18.51","6","2002","80"
"Jul 10, 2025 10:39:35.205785355 CEST","10.74.18.51","241.143.138.157","6","80","2002"
"Jul 10, 2025 10:39:35.215892129 CEST","213.63.48.42","10.74.18.51","6","2003","80"
"Jul 10, 2025 10:39:35.215922625 CEST","10.74.18.51","213.63.48.42","6","80","2003"
"Jul 10, 2025 10:39:35.226011066 CEST","22.134.56.120","10.74.18.51","6","2004","80"
"Jul 10, 2025 10:39:35.226066452 CEST","10.74.18.51","22.134.56.120","6","80","2004"
"Jul 10, 2025 10:39:35.236277561 CEST","77.120.108.136","10.74.18.51","6","2005","80"
"Jul 10, 2025 10:39:35.236308253 CEST","10.74.18.51","77.120.108.136","6","80","2005"
"Jul 10, 2025 10:39:35.246495644 CEST","42.212.10.173","10.74.18.51","6","2006","80"
"Jul 10, 2025 10:39:35.246530181 CEST","10.74.18.51","42.212.10.173","6","80","2006"
"Jul 10, 2025 10:39:35.256607333 CEST","142.155.223.171","10.74.18.51","6","2007","80"
"Jul 10, 2025 10:39:35.256637628 CEST","10.74.18.51","142.155.223.171","6","80","2007"
"Jul 10, 2025 10:39:35.266786982 CEST","43.194.58.12","10.74.18.51","6","2008","80"
"Jul 10, 2025 10:39:35.266817714 CEST","10.74.18.51","43.194.58.12","6","80","2008"
"Jul 10, 2025 10:39:35.268952063 CEST",,,,,
"Jul 10, 2025 10:39:35.276968613 CEST","84.132.136.52","10.74.18.51","6","2009","80"
"Jul 10, 2025 10:39:35.276998158 CEST","10.74.18.51","84.132.136.52","6","80","2009"
"Jul 10, 2025 10:39:35.287113298 CEST","108.42.80.109","10.74.18.51","6","2010","80"
"Jul 10, 2025 10:39:35.287145325 CEST","10.74.18.51","108.42.80.109","6","80","2010"
"Jul 10, 2025 10:39:35.289307363 CEST",,,,,
"Jul 10, 2025 10:39:35.297258547 CEST","15.101.214.31","10.74.18.51","6","2011","80"
"Jul 10, 2025 10:39:35.297288408 CEST","10.74.18.51","15.101.214.31","6","80","2011"
"Jul 10, 2025 10:39:35.307396403 CEST","71.108.233.83","10.74.18.51","6","2012","80"
"Jul 10, 2025 10:39:35.307427229 CEST","10.74.18.51","71.108.233.83","6","80","2012"
"Jul 10, 2025 10:39:35.317527855 CEST",,,,,
"Jul 10, 2025 10:39:35.317528302 CEST","10.31.133.173","10.74.18.51","6","2013","80"
"Jul 10, 2025 10:39:35.317586431 CEST","10.74.18.51","10.31.133.173","6","80","2013"
"Jul 10, 2025 10:39:35.328124766 CEST","24.149.15.254","10.74.18.51","6","2014","80"
"Jul 10, 2025 10:39:35.328159380 CEST","10.74.18.51","24.149.15.254","6","80","2014"
"Jul 10, 2025 10:39:35.337890039 CEST","127.54.45.222","10.74.18.51","6","2015","80"
"Jul 10, 2025 10:39:35.348077627 CEST","53.127.153.89","10.74.18.51","6","2016","80"
"Jul 10, 2025 10:39:35.348107949 CEST","10.74.18.51","53.127.153.89","6","80","2016"
"Jul 10, 2025 10:39:35.358248442 CEST","210.138.53.214","10.74.18.51","6","2017","80"
"Jul 10, 2025 10:39:35.358278998 CEST","10.74.18.51","210.138.53.214","6","80","2017"
"Jul 10, 2025 10:39:35.365086818 CEST","10.74.18.51","10.74.16.245","6","3000","50927"
"Jul 10, 2025 10:39:35.368444783 CEST","238.115.75.17","10.74.18.51","6","2018","80"
"Jul 10, 2025 10:39:35.378634858 CEST","173.194.212.49","10.74.18.51","6","2019","80"
"Jul 10, 2025 10:39:35.378665170 CEST","10.74.18.51","173.194.212.49","6","80","2019"
"Jul 10, 2025 10:39:35.388741982 CEST","157.22.92.29","10.74.18.51","6","2020","80"
"Jul 10, 2025 10:39:35.388771686 CEST","10.74.18.51","157.22.92.29","6","80","2020"
"Jul 10, 2025 10:39:35.398942492 CEST","143.141.220.64","10.74.18.51","6","2021","80"
"Jul 10, 2025 10:39:35.398973011 CEST","10.74.18.51","143.141.220.64","6","80","2021"
"Jul 10, 2025 10:39:35.409109292 CEST","111.63.253.53","10.74.18.51","6","2022","80"
"Jul 10, 2025 10:39:35.409139581 CEST","10.74.18.51","111.63.253.53","6","80","2022"
"Jul 10, 2025 10:39:35.419328740 CEST","212.203.204.65","10.74.18.51","6","2023","80"
"Jul 10, 2025 10:39:35.419358319 CEST","10.74.18.51","212.203.204.65","6","80","2023"
"Jul 10, 2025 10:39:35.429464855 CEST","221.101.52.158","10.74.18.51","6","2024","80"
"Jul 10, 2025 10:39:35.429497130 CEST","10.74.18.51","221.101.52.158","6","80","2024"
"Jul 10, 2025 10:39:35.439595340 CEST","148.157.92.203","10.74.18.51","6","2025","80"
"Jul 10, 2025 10:39:35.439625648 CEST","10.74.18.51","148.157.92.203","6","80","2025"
"Jul 10, 2025 10:39:35.449787943 CEST","83.155.203.215","10.74.18.51","6","2026","80"
"Jul 10, 2025 10:39:35.449817838 CEST","10.74.18.51","83.155.203.215","6","80","2026"
"Jul 10, 2025 10:39:35.459905739 CEST","24.159.142.227","10.74.18.51","6","2027","80"
"Jul 10, 2025 10:39:35.459937009 CEST","10.74.18.51","24.159.142.227","6","80","2027"
"Jul 10, 2025 10:39:35.470225326 CEST","109.142.245.248","10.74.18.51","6","2028","80"
"Jul 10, 2025 10:39:35.470256809 CEST","10.74.18.51","109.142.245.248","6","80","2028"
"Jul 10, 2025 10:39:35.480229438 CEST","53.59.49.118","10.74.18.51","6","2029","80"
"Jul 10, 2025 10:39:35.480259260 CEST","10.74.18.51","53.59.49.118","6","80","2029"
"Jul 10, 2025 10:39:35.490456756 CEST","252.56.45.109","10.74.18.51","6","2030","80"
"Jul 10, 2025 10:39:35.490486968 CEST","10.74.18.51","252.56.45.109","6","80","2030"
"Jul 10, 2025 10:39:35.499829973 CEST",,,,,
"Jul 10, 2025 10:39:35.500576935 CEST","156.10.11.52","10.74.18.51","6","2031","80"
"Jul 10, 2025 10:39:35.500607371 CEST","10.74.18.51","156.10.11.52","6","80","2031"
"Jul 10, 2025 10:39:35.510739878 CEST","48.241.22.204","10.74.18.51","6","2032","80"
"Jul 10, 2025 10:39:35.510770294 CEST","10.74.18.51","48.241.22.204","6","80","2032"
"Jul 10, 2025 10:39:35.520912488 CEST","186.10.194.219","10.74.18.51","6","2033","80"
"Jul 10, 2025 10:39:35.520943365 CEST","10.74.18.51","186.10.194.219","6","80","2033"
"Jul 10, 2025 10:39:35.531013631 CEST","47.65.77.61","10.74.18.51","6","2034","80"
"Jul 10, 2025 10:39:35.531069233 CEST","10.74.18.51","47.65.77.61","6","80","2034"
"Jul 10, 2025 10:39:35.541186660 CEST","109.70.241.53","10.74.18.51","6","2035","80"
"Jul 10, 2025 10:39:35.541218724 CEST","10.74.18.51","109.70.241.53","6","80","2035"
"Jul 10, 2025 10:39:35.548248200 CEST",,,,,
"Jul 10, 2025 10:39:35.551268376 CEST","29.89.238.221","10.74.18.51","6","2036","80"
"Jul 10, 2025 10:39:35.551300334 CEST","10.74.18.51","29.89.238.221","6","80","2036"
"Jul 10, 2025 10:39:35.561537494 CEST","108.220.218.97","10.74.18.51","6","2037","80"
"Jul 10, 2025 10:39:35.561568343 CEST","10.74.18.51","108.220.218.97","6","80","2037"
"Jul 10, 2025 10:39:35.571617112 CEST","214.61.171.0","10.74.18.51","6","2038","80"
"Jul 10, 2025 10:39:35.571647027 CEST","10.74.18.51","214.61.171.0","6","80","2038"
"Jul 10, 2025 10:39:35.581802050 CEST","233.15.166.47","10.74.18.51","6","2039","80"
"Jul 10, 2025 10:39:35.591918444 CEST","133.66.63.36","10.74.18.51","6","2040","80"
"Jul 10, 2025 10:39:35.591948760 CEST","10.74.18.51","133.66.63.36","6","80","2040"
"Jul 10, 2025 10:39:35.595839364 CEST","10.74.17.229","10.74.19.255","17",,
"Jul 10, 2025 10:39:35.602092784 CEST","193.7.132.43","10.74.18.51","6","2041","80"
"Jul 10, 2025 10:39:35.602123903 CEST","10.74.18.51","193.7.132.43","6","80","2041"
"Jul 10, 2025 10:39:35.612261256 CEST","84.42.36.121","10.74.18.51","6","2042","80"
"Jul 10, 2025 10:39:35.612292763 CEST","10.74.18.51","84.42.36.121","6","80","2042"
"Jul 10, 2025 10:39:35.622405026 CEST","138.224.150.111","10.74.18.51","6","2043","80"
"Jul 10, 2025 10:39:35.622435081 CEST","10.74.18.51","138.224.150.111","6","80","2043"
"Jul 10, 2025 10:39:35.632587194 CEST","120.244.223.143","10.74.18.51","6","2044","80"
"Jul 10, 2025 10:39:35.632617961 CEST","10.74.18.51","120.244.223.143","6","80","2044"
"Jul 10, 2025 10:39:35.642738500 CEST","83.223.155.213","10.74.18.51","6","2045","80"
"Jul 10, 2025 10:39:35.642768312 CEST","10.74.18.51","83.223.155.213","6","80","2045"
"Jul 10, 2025 10:39:35.649321660 CEST","10.74.16.245","10.74.18.51","6","50927","3000"
"Jul 10, 2025 10:39:35.649356784 CEST","10.74.18.51","10.74.16.245","6","3000","50927"
"Jul 10, 2025 10:39:35.652908744 CEST","139.204.203.214","10.74.18.51","6","2046","80"
"Jul 10, 2025 10:39:35.652938900 CEST","10.74.18.51","139.204.203.214","6","80","2046"
"Jul 10, 2025 10:39:35.662995935 CEST","244.213.136.136","10.74.18.51","6","2047","80"
"Jul 10, 2025 10:39:35.663026448 CEST","10.74.18.51","244.213.136.136","6","80","2047"
"Jul 10, 2025 10:39:35.673216118 CEST","103.64.127.141","10.74.18.51","6","2048","80"
"Jul 10, 2025 10:39:35.673246046 CEST","10.74.18.51","103.64.127.141","6","80","2048"
"Jul 10, 2025 10:39:35.681428620 CEST","10.74.16.214","224.0.0.251","17",,
"Jul 10, 2025 10:39:35.681429091 CEST",,,,,
"Jul 10, 2025 10:39:35.681429298 CEST",,,,,
"Jul 10, 2025 10:39:35.681429498 CEST","10.74.16.214","224.0.0.251","17",,
"Jul 10, 2025 10:39:35.683291668 CEST","184.65.154.18","10.74.18.51","6","2049","80"
"Jul 10, 2025 10:39:35.683324226 CEST","10.74.18.51","184.65.154.18","6","80","2049"
"Jul 10, 2025 10:39:35.693479699 CEST","138.65.223.245","10.74.18.51","6","2050","80"
"Jul 10, 2025 10:39:35.693509635 CEST","10.74.18.51","138.65.223.245","6","80","2050"
"Jul 10, 2025 10:39:35.703579815 CEST","70.227.143.70","10.74.18.51","6","2051","80"
"Jul 10, 2025 10:39:35.703610061 CEST","10.74.18.51","70.227.143.70","6","80","2051"
"Jul 10, 2025 10:39:35.713750937 CEST","11.87.208.173","10.74.18.51","6","2052","80"
"Jul 10, 2025 10:39:35.713781533 CEST","10.74.18.51","11.87.208.173","6","80","2052"
"Jul 10, 2025 10:39:35.715728605 CEST","10.74.18.51","27.155.109.64","6","80","1953"
"Jul 10, 2025 10:39:35.715751032 CEST","10.74.18.51","94.123.107.157","6","80","1952"
"Jul 10, 2025 10:39:35.715757786 CEST","10.74.18.51","87.76.132.156","6","80","1951"
"Jul 10, 2025 10:39:35.723870652 CEST","218.119.32.54","10.74.18.51","6","2053","80"
"Jul 10, 2025 10:39:35.723900742 CEST","10.74.18.51","218.119.32.54","6","80","2053"
"Jul 10, 2025 10:39:35.734022732 CEST","103.101.12.103","10.74.18.51","6","2054","80"
"Jul 10, 2025 10:39:35.734076496 CEST","10.74.18.51","103.101.12.103","6","80","2054"
"Jul 10, 2025 10:39:35.744229186 CEST","87.56.127.120","10.74.18.51","6","2055","80"
"Jul 10, 2025 10:39:35.744259645 CEST","10.74.18.51","87.56.127.120","6","80","2055"
"Jul 10, 2025 10:39:35.747718833 CEST","10.74.18.51","157.255.87.206","6","80","1956"
"Jul 10, 2025 10:39:35.747741145 CEST","10.74.18.51","210.107.39.24","6","80","1955"
"Jul 10, 2025 10:39:35.747746492 CEST","10.74.18.51","132.135.6.195","6","80","1954"
"Jul 10, 2025 10:39:35.754337918 CEST","40.214.50.32","10.74.18.51","6","2056","80"
"Jul 10, 2025 10:39:35.754368363 CEST","10.74.18.51","40.214.50.32","6","80","2056"
"Jul 10, 2025 10:39:35.764531850 CEST","171.63.158.83","10.74.18.51","6","2057","80"
"Jul 10, 2025 10:39:35.764562029 CEST","10.74.18.51","171.63.158.83","6","80","2057"
"Jul 10, 2025 10:39:35.774716472 CEST","97.132.87.223","10.74.18.51","6","2058","80"
"Jul 10, 2025 10:39:35.774746843 CEST","10.74.18.51","97.132.87.223","6","80","2058"
"Jul 10, 2025 10:39:35.779717543 CEST","10.74.18.51","54.227.103.64","6","80","1960"
"Jul 10, 2025 10:39:35.779739592 CEST","10.74.18.51","105.223.73.158","6","80","1959"
"Jul 10, 2025 10:39:35.779745225 CEST","10.74.18.51","255.118.134.213","6","80","1958"
"Jul 10, 2025 10:39:35.779750608 CEST","10.74.18.51","55.52.21.73","6","80","1957"
"Jul 10, 2025 10:39:35.784845274 CEST","181.45.134.52","10.74.18.51","6","2059","80"
"Jul 10, 2025 10:39:35.784875463 CEST","10.74.18.51","181.45.134.52","6","80","2059"
"Jul 10, 2025 10:39:35.794940099 CEST","84.186.142.48","10.74.18.51","6","2060","80"
"Jul 10, 2025 10:39:35.794970693 CEST","10.74.18.51","84.186.142.48","6","80","2060"
"Jul 10, 2025 10:39:35.805136211 CEST","22.244.193.76","10.74.18.51","6","2061","80"
"Jul 10, 2025 10:39:35.805168879 CEST","10.74.18.51","22.244.193.76","6","80","2061"
"Jul 10, 2025 10:39:35.811675513 CEST","10.74.18.51","82.114.54.70","6","80","1963"
"Jul 10, 2025 10:39:35.811700876 CEST","10.74.18.51","24.87.40.227","6","80","1962"
"Jul 10, 2025 10:39:35.811706933 CEST","10.74.18.51","56.203.22.24","6","80","1961"
"Jul 10, 2025 10:39:35.815294625 CEST","154.133.65.43","10.74.18.51","6","2062","80"
"Jul 10, 2025 10:39:35.815325925 CEST","10.74.18.51","154.133.65.43","6","80","2062"
"Jul 10, 2025 10:39:35.825156067 CEST","10.74.16.176","224.0.0.251","17",,
"Jul 10, 2025 10:39:35.825340457 CEST",,,,,
"Jul 10, 2025 10:39:35.825379513 CEST","177.87.29.177","10.74.18.51","6","2063","80"
"Jul 10, 2025 10:39:35.825405173 CEST","10.74.18.51","177.87.29.177","6","80","2063"
"Jul 10, 2025 10:39:35.826138042 CEST","10.74.16.176","224.0.0.251","17",,
"Jul 10, 2025 10:39:35.826138606 CEST",,,,,
"Jul 10, 2025 10:39:35.827276849 CEST","10.74.16.176","224.0.0.251","17",,
"Jul 10, 2025 10:39:35.827486915 CEST",,,,,
"Jul 10, 2025 10:39:35.828161416 CEST","10.74.16.176","224.0.0.251","17",,
"Jul 10, 2025 10:39:35.828496729 CEST",,,,,
"Jul 10, 2025 10:39:35.835590459 CEST","203.29.212.40","10.74.18.51","6","2064","80"
"Jul 10, 2025 10:39:35.835621165 CEST","10.74.18.51","203.29.212.40","6","80","2064"
"Jul 10, 2025 10:39:35.842123446 CEST","10.74.17.116","239.255.255.250","17",,
"Jul 10, 2025 10:39:35.843713877 CEST","10.74.18.51","94.42.47.78","6","80","1966"
"Jul 10, 2025 10:39:35.843735543 CEST","10.74.18.51","157.24.204.204","6","80","1965"
"Jul 10, 2025 10:39:35.843740936 CEST","10.74.18.51","181.244.7.181","6","80","1964"
"Jul 10, 2025 10:39:35.845792517 CEST","150.109.103.195","10.74.18.51","6","2065","80"
"Jul 10, 2025 10:39:35.845822809 CEST","10.74.18.51","150.109.103.195","6","80","2065"
"Jul 10, 2025 10:39:35.855906302 CEST","195.66.10.73","10.74.18.51","6","2066","80"
"Jul 10, 2025 10:39:35.855936677 CEST","10.74.18.51","195.66.10.73","6","80","2066"
"Jul 10, 2025 10:39:35.866064188 CEST","120.113.62.206","10.74.18.51","6","2067","80"
"Jul 10, 2025 10:39:35.866095648 CEST","10.74.18.51","120.113.62.206","6","80","2067"
"Jul 10, 2025 10:39:35.875713772 CEST","10.74.18.51","143.241.214.42","6","80","1969"
"Jul 10, 2025 10:39:35.875736035 CEST","10.74.18.51","173.31.49.10","6","80","1968"
"Jul 10, 2025 10:39:35.875742453 CEST","10.74.18.51","94.1.253.134","6","80","1967"
"Jul 10, 2025 10:39:35.876203143 CEST","224.109.143.56","10.74.18.51","6","2068","80"
"Jul 10, 2025 10:39:35.884795818 CEST",,,,,
"Jul 10, 2025 10:39:35.886386302 CEST","55.109.72.56","10.74.18.51","6","2069","80"
"Jul 10, 2025 10:39:35.886416557 CEST","10.74.18.51","55.109.72.56","6","80","2069"
"Jul 10, 2025 10:39:35.896537358 CEST","107.131.195.226","10.74.18.51","6","2070","80"
"Jul 10, 2025 10:39:35.896567829 CEST","10.74.18.51","107.131.195.226","6","80","2070"
"Jul 10, 2025 10:39:35.906706651 CEST","121.173.63.158","10.74.18.51","6","2071","80"
"Jul 10, 2025 10:39:35.906737073 CEST","10.74.18.51","121.173.63.158","6","80","2071"
"Jul 10, 2025 10:39:35.907667764 CEST","10.74.18.51","22.17.73.158","6","80","1971"
"Jul 10, 2025 10:39:35.907686205 CEST","10.74.18.51","32.83.83.101","6","80","1970"
"Jul 10, 2025 10:39:35.916850688 CEST","15.102.43.224","10.74.18.51","6","2072","80"
"Jul 10, 2025 10:39:35.916881123 CEST","10.74.18.51","15.102.43.224","6","80","2072"
"Jul 10, 2025 10:39:35.926998772 CEST","203.73.223.11","10.74.18.51","6","2073","80"
"Jul 10, 2025 10:39:35.927059240 CEST","10.74.18.51","203.73.223.11","6","80","2073"
"Jul 10, 2025 10:39:35.937162192 CEST","221.136.223.97","10.74.18.51","6","2074","80"
"Jul 10, 2025 10:39:35.937192525 CEST","10.74.18.51","221.136.223.97","6","80","2074"
"Jul 10, 2025 10:39:35.939680364 CEST","10.74.18.51","43.147.219.53","6","80","1975"
"Jul 10, 2025 10:39:35.939702267 CEST","10.74.18.51","52.160.43.32","6","80","1974"
"Jul 10, 2025 10:39:35.939710670 CEST","10.74.18.51","221.195.173.139","6","80","1973"
"Jul 10, 2025 10:39:35.945532583 CEST","10.74.16.214","224.0.0.251","17",,
"Jul 10, 2025 10:39:35.945533041 CEST",,,,,
"Jul 10, 2025 10:39:35.947351459 CEST","139.149.244.214","10.74.18.51","6","2075","80"
"Jul 10, 2025 10:39:35.947381908 CEST","10.74.18.51","139.149.244.214","6","80","2075"
"Jul 10, 2025 10:39:35.957565508 CEST","7.116.195.43","10.74.18.51","6","2076","80"
"Jul 10, 2025 10:39:35.957596240 CEST","10.74.18.51","7.116.195.43","6","80","2076"
"Jul 10, 2025 10:39:35.967671631 CEST","253.121.220.127","10.74.18.51","6","2077","80"
"Jul 10, 2025 10:39:35.967701829 CEST","10.74.18.51","253.121.220.127","6","80","2077"
"Jul 10, 2025 10:39:35.971677123 CEST","10.74.18.51","100.24.173.63","6","80","1978"
"Jul 10, 2025 10:39:35.971699659 CEST","10.74.18.51","213.244.244.80","6","80","1977"
"Jul 10, 2025 10:39:35.971705092 CEST","10.74.18.51","213.31.253.22","6","80","1976"
"Jul 10, 2025 10:39:35.977834203 CEST","159.203.136.120","10.74.18.51","6","2078","80"
"Jul 10, 2025 10:39:35.977864835 CEST","10.74.18.51","159.203.136.120","6","80","2078"
"Jul 10, 2025 10:39:35.988081464 CEST","77.215.123.10","10.74.18.51","6","2079","80"
"Jul 10, 2025 10:39:35.988111415 CEST","10.74.18.51","77.215.123.10","6","80","2079"
"Jul 10, 2025 10:39:35.998257581 CEST","83.155.212.120","10.74.18.51","6","2080","80"
"Jul 10, 2025 10:39:35.998287073 CEST","10.74.18.51","83.155.212.120","6","80","2080"
"Jul 10, 2025 10:39:36.003720471 CEST","10.74.18.51","70.248.68.17","6","80","1982"
"Jul 10, 2025 10:39:36.003741670 CEST","10.74.18.51","134.42.53.97","6","80","1981"
"Jul 10, 2025 10:39:36.003747437 CEST","10.74.18.51","73.111.142.65","6","80","1979"
"Jul 10, 2025 10:39:36.008436900 CEST","157.24.221.173","10.74.18.51","6","2081","80"
"Jul 10, 2025 10:39:36.008466641 CEST","10.74.18.51","157.24.221.173","6","80","2081"
"Jul 10, 2025 10:39:36.018625926 CEST","123.87.52.138","10.74.18.51","6","2082","80"
"Jul 10, 2025 10:39:36.018655818 CEST","10.74.18.51","123.87.52.138","6","80","2082"
"Jul 10, 2025 10:39:36.028789830 CEST","155.68.158.254","10.74.18.51","6","2083","80"
"Jul 10, 2025 10:39:36.028819471 CEST","10.74.18.51","155.68.158.254","6","80","2083"
"Jul 10, 2025 10:39:36.035712798 CEST","10.74.18.51","102.87.25.132","6","80","1985"
"Jul 10, 2025 10:39:36.035734431 CEST","10.74.18.51","58.218.136.218","6","80","1983"
"Jul 10, 2025 10:39:36.038990263 CEST","141.158.227.213","10.74.18.51","6","2084","80"
"Jul 10, 2025 10:39:36.039020222 CEST","10.74.18.51","141.158.227.213","6","80","2084"
