No.,timestamp,src_ip,dst_ip,proto,Length,Info,src_port,dst_port,label,src_ip_entropy,dst_ip_entropy,src_port_var,dst_port_var,is_ip_aleatoire_80,ip_aleatoire_80,is_ip_aleatoire_port,is_ip_source_unique,is_ip_source_rare_on_port,is_new_src_ip_on_port_10_74
8361.0,155.982896534,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8362.0,155.982896665,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8363.0,155.982921851,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8364.0,155.984713488,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8365.0,155.984713912,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8366.0,155.984738664,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8367.0,155.984738787,92.122.166.20,10.74.18.60,QUIC,978.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8368.0,155.984778855,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8369.0,155.984778955,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8370.0,155.984835628,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8371.0,155.984835761,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8372.0,155.984909875,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8373.0,155.984909995,92.122.166.20,10.74.18.60,QUIC,1013.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8374.0,155.984910115,92.122.166.20,10.74.18.60,QUIC,78.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8375.0,155.988395784,92.122.166.20,10.74.18.60,QUIC,78.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8376.0,155.988396114,92.122.166.20,10.74.18.60,QUIC,78.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8377.0,155.988396221,92.122.166.20,10.74.18.60,QUIC,81.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8378.0,155.989792784,10.74.18.60,92.122.166.20,QUIC,91.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8379.0,155.990294353,92.122.166.20,10.74.18.60,QUIC,493.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8380.0,155.99029469,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8381.0,155.9902948,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8382.0,155.990294914,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8383.0,155.990295044,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8384.0,155.990295154,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8385.0,155.990343366,92.122.166.20,10.74.18.60,QUIC,693.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8386.0,155.990350004,92.122.166.20,10.74.18.60,QUIC,69.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8387.0,155.992508014,10.74.18.60,92.122.166.20,QUIC,279.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8388.0,155.992906211,92.122.166.20,10.74.18.60,QUIC,466.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8389.0,155.992906538,92.122.166.20,10.74.18.60,QUIC,282.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8390.0,155.992906645,92.122.166.20,10.74.18.60,QUIC,69.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8391.0,155.993095639,10.74.18.60,92.122.166.20,QUIC,283.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8392.0,155.994224816,92.122.166.20,10.74.18.60,QUIC,489.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8393.0,155.994225156,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8394.0,155.994225267,92.122.166.20,10.74.18.60,QUIC,859.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8395.0,155.994225377,92.122.166.20,10.74.18.60,QUIC,69.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8396.0,155.995221894,10.74.18.60,92.122.166.20,QUIC,279.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8397.0,155.99592833,92.122.166.20,10.74.18.60,QUIC,488.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8398.0,155.995928693,92.122.166.20,10.74.18.60,QUIC,499.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8399.0,155.99592885,92.122.166.20,10.74.18.60,QUIC,69.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8400.0,155.997331867,92.122.166.20,10.74.18.60,QUIC,490.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8401.0,155.997332171,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8402.0,155.997332298,92.122.166.20,10.74.18.60,QUIC,1387.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8403.0,155.997332408,92.122.166.20,10.74.18.60,QUIC,69.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8404.0,155.998010194,10.74.18.60,92.122.166.20,QUIC,87.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8405.0,155.999010986,92.122.166.20,10.74.18.60,QUIC,81.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8406.0,155.99901138,92.122.166.20,10.74.18.60,QUIC,78.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8407.0,156.000527957,10.74.18.60,92.122.166.20,QUIC,299.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8408.0,156.002111943,10.74.18.60,92.122.166.20,QUIC,477.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8409.0,156.003019655,10.74.18.60,92.122.166.20,QUIC,263.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8410.0,156.004252542,10.74.18.60,92.122.166.20,QUIC,283.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8411.0,156.005820311,10.74.18.60,92.122.166.20,QUIC,263.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8412.0,156.007248095,92.122.166.20,10.74.18.60,QUIC,78.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8413.0,156.007248495,92.122.166.20,10.74.18.60,QUIC,78.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8414.0,156.007699113,10.74.18.60,92.122.166.20,QUIC,75.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8415.0,156.008297244,92.122.166.20,10.74.18.60,QUIC,78.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8416.0,156.011825744,10.74.18.60,92.122.166.20,QUIC,263.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8417.0,156.014188659,92.122.166.20,10.74.18.60,QUIC,487.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8418.0,156.01418906,92.122.166.20,10.74.18.60,QUIC,107.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8419.0,156.014189183,92.122.166.20,10.74.18.60,QUIC,69.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8420.0,156.014530733,10.74.18.60,92.122.166.20,QUIC,263.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8421.0,156.015443911,92.122.166.20,10.74.18.60,QUIC,490.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8422.0,156.015444265,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8423.0,156.015444375,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8424.0,156.015444488,92.122.166.20,10.74.18.60,QUIC,808.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8425.0,156.015444602,92.122.166.20,10.74.18.60,QUIC,69.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8426.0,156.01607556,10.74.18.60,92.122.166.20,QUIC,84.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8427.0,156.016858071,92.122.166.20,10.74.18.60,QUIC,490.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8428.0,156.016858468,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8429.0,156.016858575,92.122.166.20,10.74.18.60,QUIC,850.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8430.0,156.016858685,92.122.166.20,10.74.18.60,QUIC,69.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8431.0,156.018589116,10.74.18.60,92.122.166.20,QUIC,87.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8432.0,156.019511689,10.74.18.60,92.122.166.20,QUIC,283.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8433.0,156.020793968,10.74.18.60,92.122.166.20,QUIC,289.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8434.0,156.022315443,10.74.18.60,92.122.166.20,QUIC,263.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8435.0,156.025390639,10.74.18.60,92.122.166.20,QUIC,263.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8436.0,156.026954703,10.74.18.60,92.122.166.20,QUIC,283.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8437.0,156.028264278,10.74.18.60,92.122.166.20,QUIC,263.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8438.0,156.028319649,92.122.166.20,10.74.18.60,QUIC,78.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8439.0,156.02832009,92.122.166.20,10.74.18.60,QUIC,81.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8440.0,156.028320197,92.122.166.20,10.74.18.60,QUIC,78.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8441.0,156.02832031,92.122.166.20,10.74.18.60,QUIC,78.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8442.0,156.028956355,10.74.18.60,92.122.166.20,QUIC,75.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8443.0,156.029154058,92.122.166.20,10.74.18.60,QUIC,78.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8444.0,156.029154455,92.122.166.20,10.74.18.60,QUIC,78.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8445.0,156.029293965,92.122.166.20,10.74.18.60,QUIC,78.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8446.0,156.029809092,10.74.18.60,92.122.166.20,QUIC,75.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8447.0,156.03060034,10.74.18.60,92.122.166.20,QUIC,283.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8448.0,156.031617155,10.74.18.60,92.122.166.20,QUIC,263.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8449.0,156.03315037,10.74.18.60,92.122.166.20,QUIC,263.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8450.0,156.033912889,92.122.166.20,10.74.18.60,QUIC,497.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8451.0,156.033913246,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8452.0,156.033913356,92.122.166.20,10.74.18.60,QUIC,459.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8453.0,156.033913469,92.122.166.20,10.74.18.60,QUIC,69.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8454.0,156.034269052,10.74.18.60,92.122.166.20,QUIC,263.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8455.0,156.03526173,92.122.166.20,10.74.18.60,QUIC,489.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8456.0,156.03526211,92.122.166.20,10.74.18.60,QUIC,941.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8457.0,156.035262237,92.122.166.20,10.74.18.60,QUIC,69.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8458.0,156.035858009,10.74.18.60,92.122.166.20,QUIC,84.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8459.0,156.03672336,92.122.166.20,10.74.18.60,QUIC,492.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8460.0,156.036723701,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8461.0,156.036723828,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8462.0,156.036723941,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8463.0,156.036724051,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8464.0,156.036724161,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8465.0,156.036757934,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8466.0,156.036758037,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8467.0,156.036774453,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8468.0,156.036809311,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8469.0,156.036809414,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8470.0,156.036845456,92.122.166.20,10.74.18.60,QUIC,241.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8471.0,156.036872926,92.122.166.20,10.74.18.60,QUIC,69.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8472.0,156.037590172,10.74.18.60,92.122.166.20,QUIC,299.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8473.0,156.03937137,92.122.166.20,10.74.18.60,QUIC,78.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8474.0,156.039371781,92.122.166.20,10.74.18.60,QUIC,78.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8475.0,156.039371907,92.122.166.20,10.74.18.60,QUIC,78.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8476.0,156.03989175,92.122.166.20,10.74.18.60,QUIC,78.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8477.0,156.039892087,92.122.166.20,10.74.18.60,QUIC,78.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8478.0,156.039913536,92.122.166.20,10.74.18.60,QUIC,77.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8479.0,156.040387106,10.74.18.60,92.122.166.20,QUIC,305.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8480.0,156.042374544,10.74.18.60,92.122.166.20,QUIC,486.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8482.0,156.043807557,10.74.18.60,92.122.166.20,QUIC,478.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8483.0,156.044190125,92.122.166.20,10.74.18.60,QUIC,490.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8484.0,156.044190479,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8485.0,156.044258128,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8486.0,156.044258322,92.122.166.20,10.74.18.60,QUIC,841.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8487.0,156.044267463,92.122.166.20,10.74.18.60,QUIC,69.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8488.0,156.045489629,92.122.166.20,10.74.18.60,QUIC,491.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8489.0,156.045538609,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8490.0,156.045622841,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8491.0,156.045622965,92.122.166.20,10.74.18.60,QUIC,810.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8492.0,156.045623072,92.122.166.20,10.74.18.60,QUIC,69.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8493.0,156.047155254,92.122.166.20,10.74.18.60,QUIC,488.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8494.0,156.047155644,92.122.166.20,10.74.18.60,QUIC,179.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8495.0,156.047155751,92.122.166.20,10.74.18.60,QUIC,69.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8496.0,156.047625272,10.74.18.60,92.122.166.20,QUIC,87.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
8497.0,156.04871283,92.122.166.20,10.74.18.60,QUIC,492.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8498.0,156.04871321,92.122.166.20,10.74.18.60,QUIC,1410.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8499.0,156.048713337,92.122.166.20,10.74.18.60,QUIC,69.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8500.0,156.050391487,92.122.166.20,10.74.18.60,QUIC,488.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
8501.0,156.050392014,92.122.166.20,10.74.18.60,QUIC,167.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
